file_name,tool_type,peak_freq,peak_mag,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_spread,spectral_skewness,spectral_kurtosis,rms_energy,zero_crossing_rate,peak_to_peak,energy,duration,start_time,end_time,extract_date
20260718_163431.wav,xanh,0,1,2172.828135,1888.686248,4519.607843,1888.686248,0.980129762,-0.037787608,0.071969949,0.151654412,1.935150146,16.90645409,0.204,4.8804375,5.0844375,
20260718_163431.wav,xanh,0,1,1996.726341,1819.992093,4161.764706,1819.992093,1.174619964,0.564189813,0.052029844,0.134191176,1.550445557,8.835989952,0.204,6.433375,6.637375,
20260718_163446.wav,xanh,0,1,2139.475238,1846.438022,4308.823529,1846.438022,1.049904766,0.281346478,0.081038691,0.139705882,1.903808594,21.43556595,0.204,0.2113125,0.4153125,
20260718_163446.wav,xanh,0,1,2204.533764,1888.933401,4495.098039,1888.933401,0.932793084,-0.071352912,0.088126414,0.157781863,1.951263428,25.34908676,0.204,1.75725,1.96125,
20260718_163446.wav,xanh,0,1,2148.065236,1845.884715,4382.352941,1845.884715,1.017666706,0.125175742,0.082768902,0.151348039,1.92855835,22.36065483,0.204,3.3105,3.5145,
20260718_163446.wav,xanh,0,1,2219.075377,1906.496359,4553.921569,1906.496359,0.921123418,-0.154076994,0.063893281,0.150122549,1.743347168,13.32479572,0.204,4.8645,5.0685,
20260718_163446.wav,xanh,0,1,2270.427442,1888.780969,4588.235294,1888.780969,0.963478988,0.02811751,0.096926868,0.173406863,1.969116211,30.6646862,0.204,6.4138125,6.6178125,
20260718_163459.wav,xanh,0,1,2220.846422,1876.565045,4446.078431,1876.565045,0.96029069,0.021826862,0.061366972,0.146139706,1.910308838,12.29191399,0.204,0.22075,0.42475,
20260718_163459.wav,xanh,0,1,2196.079588,1851.238207,4338.235294,1851.238207,1.059705079,0.31537353,0.093516037,0.155943627,1.962097168,28.54449272,0.204,1.77175,1.97575,
20260718_163459.wav,xanh,950.9803922,1,2275.345902,1894.269895,4573.529412,1894.269895,0.934498744,-0.071663051,0.079925202,0.167892157,1.839569092,20.85055542,0.204,3.3255625,3.5295625,
20260718_163459.wav,xanh,0,1,2301.65425,1926.795702,4661.764706,1926.795702,0.886588554,-0.210996299,0.072390258,0.165441176,1.832672119,17.10449982,0.204,4.8784375,5.0824375,
20260718_163459.wav,xanh,0,1,2269.700495,1887.901413,4593.137255,1887.901413,0.878283799,-0.211505904,0.080435991,0.164828431,1.937194824,21.11791039,0.204,6.4303125,6.6343125,
20260718_163514.wav,xanh,950.9803922,1,2320.044008,1899.826178,4524.509804,1899.826178,1.000025042,0.146109824,0.092672989,0.165441176,1.918182373,28.03215408,0.204,0.2101875,0.4141875,
20260718_163514.wav,xanh,950.9803922,1,2342.561213,1948.810787,4632.352941,1948.810787,1.043257047,0.196411522,0.105524942,0.196997549,1.924346924,36.34631348,0.204,1.7521875,1.9561875,
20260718_163514.wav,xanh,950.9803922,1,2287.270862,1843.143997,4426.470588,1843.143997,0.993978197,0.185657859,0.102368511,0.175245098,1.988189697,34.2044754,0.204,3.3085,3.5125,
20260718_163514.wav,xanh,0,1,2319.160936,1896.788904,4612.745098,1896.788904,0.915408967,-0.074423111,0.095173143,0.182904412,1.956359863,29.56507492,0.204,4.8629375,5.0669375,
20260718_163514.wav,xanh,950.9803922,1,2292.879831,1865.490344,4509.803922,1865.490344,0.956194957,0.062406471,0.053245414,0.174632353,1.611816406,9.253681183,0.204,6.4191875,6.6231875,
20260718_163528.wav,xanh,946.0784314,1,2275.042138,1902.581731,4553.921569,1902.581731,0.919306656,-0.148609663,0.071648963,0.177389706,1.983062744,16.75598335,0.204,0.2211875,0.4251875,
20260718_163528.wav,xanh,950.9803922,1,2267.162479,1876.164467,4519.607843,1876.164467,0.960532907,-0.033140351,0.086280167,0.192708333,1.788024902,24.29808617,0.204,1.7706875,1.9746875,
